player_name,platform,game_id,kills,score,ptype,trnchange,trnrating,matches
mushmanafc95,psn,670194464,9,1730,p9,1.8700799999999798,4955.1,3
mushmanafc95,psn,670085781,0,511,p9,0,4951.3,4
mushmanafc95,psn,670053899,5,701,p9,-2,4951.3,5
mushmanafc95,psn,668668731,5,271,p9,-2,4952.8,6
mushmanafc95,psn,668538817,51,3548,p9,-2,4956.8,7
mushmanafc95,psn,668089254,25,2709,p9,-2,4952.6,8
mushmanafc95,psn,667857826,7,1065,p9,2.4099999999999913,4954.2,9
mushmanafc95,psn,665238732,9,1968,p9,-2,4951.8,10
Denn Silent,psn,673625557,1,336,p9,-3,4952.4,1
Denn Silent,psn,669337627,11,836,p9,0.8492000000000007,4958.4,2
Denn Silent,psn,669192823,7,973,p9,-2,4956,3
Denn Silent,psn,669002892,27,2944,p9,-2,4956.2,4
Denn Silent,psn,668680717,10,665,p10,151.85,2114.8,5
Denn Silent,psn,666553698,10,1273,p9,1.013760000000002,4950.3,6
Denn Silent,psn,666363136,4,326,p9,0.39899999999999863,4947.2,7
Denn Silent,psn,666322470,6,805,p9,2.8000000000000003,4946.8,8
Denn Silent,psn,665518178,2,484,p9,-1.497581250000012,4944,9
Denn Silent,psn,665423225,1,369,p9,-1.4184637500000008,4947,10
vvouuu-,psn,673207320,1,485,p9,1.3775000000000093,4946.3,1
vvouuu-,psn,673099757,8,1605,p9,-1.21330346871091,4944.9,2
vvouuu-,psn,672814682,12,2058,p9,-3,4947.1,3
vvouuu-,psn,672814677,7,505,p2,79.716,2802.1,4
vvouuu-,psn,672814675,1,307,p10,-1.41625,4947.1,5
vvouuu-,psn,669002823,4,785,p9,1.9759999999999855,4952.6,6
vvouuu-,psn,668642656,2,745,p9,2.06,4950.6,7
vvouuu-,psn,668589258,4,1495,p9,-3,4948.5,8
vvouuu-,psn,668589255,2,98,p2,-50.11875,2722.4,9
vvouuu-,psn,668589251,8,583,p10,-2,4948.5,10
TwitchTvJALEO4_,psn,673056667,2,207,p9,-1.15875,4947.3,1
TwitchTvJALEO4_,psn,672980753,4,284,p9,-1.1339999999999917,4948.5,2
TwitchTvJALEO4_,psn,672932218,3,192,p9,-2,4952.6,3
TwitchTvJALEO4_,psn,672912268,1,139,p9,-3,4954.6,4
TwitchTvJALEO4_,psn,672813878,1,461,p9,1.0875000000000001,4957.6,5
TwitchTvJALEO4_,psn,672714290,9,619,p9,1.5785000000000127,4956.5,6
TwitchTvJALEO4_,psn,672673350,1,69,p2,-2.27150000000001,4915.1,7
TwitchTvJALEO4_,psn,672673352,1,128,p9,-3,4954.9,8
TwitchTvJALEO4_,psn,672653402,0,22,p2,-2.21099999999999,4917.4,9
TwitchTvJALEO4_,psn,672568535,5,392,p10,0.8479999999999928,4958.4,10
KamoLRF,psn,673826193,11,605,p2,1.7000000000000002,4967.7,1
KamoLRF,psn,673745166,6,405,p2,1.2319999999999935,4966,2
KamoLRF,psn,673670397,8,605,p2,1.4679999999999929,4964.8,3
KamoLRF,psn,673584230,5,605,p2,1.527999999999993,4963.3,4
KamoLRF,psn,673539751,2,183,p2,0.3860000000000037,4961.8,5
KamoLRF,psn,673529030,2,111,p2,-3,4961.4,6
KamoLRF,psn,672996432,8,405,p2,1.1830000000000065,4967.4,7
KamoLRF,psn,672291384,13,605,p2,1.7800000000000182,4966.2,8
KamoLRF,psn,672231791,7,399,p2,1.2914999999999874,4964.4,9
KamoLRF,psn,669364253,9,605,p2,1.9400000000000093,4963.1,10
noyn_p,psn,671486329,0,49,p2,-7.32599999999999,4726.3,1
noyn_p,psn,671425395,8,405,p2,9.663500000000013,4733.6,2
noyn_p,psn,671375434,3,364,p2,7.079999999999996,4723.9,3
noyn_p,psn,671051460,6,405,p2,10.2725,4716.8,4
noyn_p,psn,666274127,7,725,p10,1.0120000000000073,4975.7,5
noyn_p,psn,666220460,10,725,p10,1.3300000000000183,4974.7,6
noyn_p,psn,666159805,11,745,p10,1.4000000000000001,4973.4,7
noyn_p,psn,666109138,8,785,p10,1.475,4972,8
noyn_p,psn,666060087,8,765,p10,1.5550000000000184,4970.5,9
noyn_p,psn,666032468,5,251,p10,-2,4968.9,10
Oxyie 周杰伦,psn,673627132,5,570,p9,-2,4950,1
Oxyie 周杰伦,psn,670089590,5,440,p9,-3,4950.8,2
Oxyie 周杰伦,psn,670089589,2,93,p2,-35.1405,3403.1,3
Oxyie 周杰伦,psn,669951918,7,725,p10,54.94799999999999,3681.2,4
Oxyie 周杰伦,psn,669951920,20,3720,p9,-2,4959.8,5
Oxyie 周杰伦,psn,669577983,9,1305,p9,1.6632000000000153,4954.1,6
Oxyie 周杰伦,psn,669449216,5,685,p9,2.0640000000000147,4950.5,7
Oxyie 周杰伦,psn,669415444,0,17,p9,-3,4948.4,8
Oxyie 周杰伦,psn,664892320,1,94,p2,-41.8,3438.2,9
Oxyie 周杰伦,psn,664892319,12,1063,p10,10.380665484,3626.3,10
matteo22gta4fan,psn,672006408,7,1570,p9,0.015360000000000585,4999.6,1
matteo22gta4fan,psn,671847097,4,1510,p9,0.015360000000000585,4999.6,2
matteo22gta4fan,psn,668336041,3,705,p9,0.01599999999998545,4999.6,3
matteo22gta4fan,psn,668144357,3,805,p9,0.01599999999998545,4999.6,4
matteo22gta4fan,psn,668020615,1,765,p9,0.01599999999998545,4999.6,5
matteo22gta4fan,psn,667104582,1,432,p9,0.009999999999990905,4999.6,6
matteo22gta4fan,psn,667019277,2,660,p9,0.01599999999998545,4999.6,7
matteo22gta4fan,psn,666930295,5,645,p9,0.01599999999998545,4999.6,8
matteo22gta4fan,psn,666785324,3,845,p9,0.01599999999998545,4999.6,9
matteo22gta4fan,psn,666713232,5,885,p9,0.01599999999998545,4999.6,10
psn(isadstic),psn,671843844,2,398,p9,-3,4988.7,1
psn(isadstic),psn,671784906,3,380,p9,0.30100000000001276,4991.7,2
psn(isadstic),psn,671673951,4,605,p9,0.36,4991.4,3
psn(isadstic),psn,671569448,3,685,p9,0.37599999999998546,4991,4
psn(isadstic),psn,671510133,7,1430,p9,0.3916799999999785,4990.6,5
psn(isadstic),psn,671360977,3,665,p9,0.4240000000000146,4989.8,6
psn(isadstic),psn,671316793,2,725,p9,0.44000000000000006,4989.4,7
psn(isadstic),psn,671248791,2,586,p9,0.4600000000000001,4989,8
psn(isadstic),psn,671231000,0,222,p9,0,4988.5,9
psn(isadstic),psn,671155122,16,2365,p9,0.23533977600000072,4988.5,10
Sp3cialForce21,psn,672637336,10,605,p2,0.7800000000000182,4985.2,1
Sp3cialForce21,psn,672525571,7,605,p2,0.6479999999999928,4984.4,2
Sp3cialForce21,psn,672513185,0,65,p2,-3,4983.8,3
Sp3cialForce21,psn,672475100,0,85,p2,-3,4986.8,4
Sp3cialForce21,psn,672436992,0,190,p2,0,4989.8,5
Sp3cialForce21,psn,672424704,0,37,p2,-3,4989.8,6
Sp3cialForce21,psn,672325975,9,605,p2,0.3800000000000182,4992.8,7
Sp3cialForce21,psn,672247005,5,605,p2,0.31599999999998546,4992.4,8
Sp3cialForce21,psn,672144311,8,605,p2,0.32799999999999274,4992.1,9
Sp3cialForce21,psn,672072777,2,405,p2,0.20999999999999092,4991.8,10
Noacc_,psn,673896090,12,2313,p9,-2,4980.7,1
Noacc_,psn,673693640,15,1046,p9,-2,4981.2,2
Noacc_,psn,673590278,15,1770,p9,0.93100000000004,4982.3,3
Noacc_,psn,673440472,35,3081,p9,-2,4980.4,4
Noacc_,psn,671554095,5,790,p9,-2,4986.9,5
Noacc_,psn,671185860,8,605,p2,7.0200000000000005,4831.5,6
Noacc_,psn,671001185,10,605,p2,9.23499999999999,4824.5,7
Noacc_,psn,670921992,8,605,p2,7.695999999999987,4815.3,8
Noacc_,psn,670815624,6,805,p9,0.6000000000000001,4988.6,9
Noacc_,psn,666604772,13,1583,p10,0.3483263999999872,4982.9,10
PARAiBA-_-,psn,673896368,10,1283,p9,0.9791999999999825,4976.5,1
PARAiBA-_-,psn,673628658,19,4054,p9,0.9237110980608214,4974.5,2
PARAiBA-_-,psn,673178369,27,5707,p9,0.65688532746306,4967.8,3
PARAiBA-_-,psn,672419360,0,675,p9,1.86,4955.4,4
PARAiBA-_-,psn,672387702,1,111,p9,-3,4953.5,5
PARAiBA-_-,psn,671424746,3,489,p9,0.8879999999999928,4956.5,6
PARAiBA-_-,psn,669642596,20,3590,p9,-3,4955.6,7
PARAiBA-_-,psn,658858878,12,2419,p9,-2,4970.8,8
PARAiBA-_-,psn,654220677,3,802,p9,1.2759999999999856,4969.4,9
PARAiBA-_-,psn,654106918,16,3360,p9,1.3306429440000285,4968.1,10
Xblpro,psn,672938199,13,1037,p9,57.3534,2189.7,1
Xblpro,psn,672648644,0,513,p10,0.3040000000000146,4992.7,2
Xblpro,psn,672594818,5,425,p10,0.27649999999998726,4992.4,3
Xblpro,psn,672393236,5,405,p2,25.661999999999992,4292.5,4
Xblpro,psn,672393235,5,1090,p10,0.2015999999999849,4992.1,5
Xblpro,psn,668440686,3,440,p9,109.48349999999999,1981.4,6
Xblpro,psn,668286495,3,645,p10,0.3520000000000073,4991.6,7
Xblpro,psn,668085271,11,1023,p10,0.18047999999998865,4991.2,8
Xblpro,psn,667742806,5,665,p10,0.3920000000000073,4990.6,9
Xblpro,psn,667653034,3,645,p10,-3,4990.2,10
JnnQ,psn,671864657,1,401,p9,-3,4988.4,1
JnnQ,psn,671742415,0,175,p9,0,4991.4,2
JnnQ,psn,671638744,0,635,p9,0.36,4991.4,3
JnnQ,psn,671569869,2,705,p9,0.37599999999998546,4991,4
JnnQ,psn,671505182,4,618,p9,0.3920000000000073,4990.6,5
JnnQ,psn,671453972,6,625,p9,0.5150000000000091,4990.2,6
JnnQ,psn,671377801,13,2035,p9,0.4276224000000002,4989.7,7
JnnQ,psn,671245590,5,380,p9,0.42000000000000004,4988.4,8
JnnQ,psn,671160369,3,665,p9,0.5,4988,9
JnnQ,psn,671120312,9,2256,p9,0.1266969599999993,4987.5,10
Kwiatek1970,psn,672253976,1,605,p2,0.3959999999999855,4990.5,1
Kwiatek1970,psn,672163219,6,605,p2,0.4120000000000073,4990.1,2
Kwiatek1970,psn,672042608,5,605,p2,0.4279999999999927,4989.7,3
Kwiatek1970,psn,671954864,3,605,p2,0.4440000000000146,4989.3,4
Kwiatek1970,psn,671822658,5,605,p2,0.4640000000000145,4988.9,5
Kwiatek1970,psn,671729362,3,605,p2,0.48400000000001453,4988.4,6
Kwiatek1970,psn,671632647,2,605,p2,0.5040000000000145,4987.9,7
Kwiatek1970,psn,671532724,5,605,p2,0.5240000000000146,4987.4,8
Kwiatek1970,psn,671460961,11,1210,p2,0.5452799999999843,4986.9,9
Kwiatek1970,psn,671310026,6,605,p2,0.5920000000000073,4985.8,10
mBaited,psn,673874977,5,440,p9,9.859499999999993,4728.2,1
mBaited,psn,673778798,12,1338,p9,2.128896000000004,4718.3,2
mBaited,psn,673589746,20,1243,p9,2.3271234839999986,4692,3
mBaited,psn,673125983,42,3958,p9,0.24944717054749957,4667.7,4
mBaited,psn,672307337,22,3023,p9,2.5780680197199355,4658.8,5
mBaited,psn,672307336,9,596,p10,22.86452025,1974.3,6
mBaited,psn,671478820,8,948,p9,3.002749199999996,4602.6,7
mBaited,psn,671430122,5,545,p9,15.238999999999987,4579.8,8
mBaited,psn,671369970,9,861,p9,3.2904000000000018,4564.6,9
mBaited,psn,671369969,1,113,p10,-84.31665,1849.6,10
Aight_Whoa,psn,670817304,19,3531,p9,-2,4953.2,1
Aight_Whoa,psn,670817303,34,3147,p10,0.037832948907020186,4949.6,2
Aight_Whoa,psn,670188613,9,2101,p9,-3,4947.3,3
Aight_Whoa,psn,670188610,6,605,p2,24.71200000000001,4406.9,4
Aight_Whoa,psn,668150367,7,506,p10,-2,4948.6,5
Aight_Whoa,psn,667215347,22,3544,p10,0.3831128277156972,4949.3,6
Aight_Whoa,psn,666842369,15,1930,p10,2.1288960000000046,4941.3,7
Aight_Whoa,psn,666842370,8,1041,p2,-13.593746845485297,4382.2,8
Aight_Whoa,psn,666842371,29,3311,p9,-2,4949.6,9
Aight_Whoa,psn,662423133,5,428,p10,0.49896000000000185,4934,10
xEraZeViiRaL,psn,668682779,6,975,p10,-3,4956.6,1
xEraZeViiRaL,psn,668682780,2,109,p9,-19.158749999999998,4129.3,2
xEraZeViiRaL,psn,668364337,4,853,p10,1.1087999999999967,4956.8,3
xEraZeViiRaL,psn,668259515,0,38,p10,-3,4953.8,4
xEraZeViiRaL,psn,666854423,3,102,p9,-18.736289999999983,4148.5,5
xEraZeViiRaL,psn,666798949,1,103,p9,-21.796871249999985,4185.6,6
xEraZeViiRaL,psn,666745144,10,1010,p2,3.178560000000025,4912.4,7
xEraZeViiRaL,psn,664668235,2,1353,p9,7.792200000000003,4228.6,8
xEraZeViiRaL,psn,664668223,12,405,p2,3.43,4905.4,9
xEraZeViiRaL,psn,664261049,15,1317,p9,6.039230399999997,4200.8,10
Ahadiirraann,psn,673868865,8,861,p2,-1.2655281431612342,4942.5,1
Ahadiirraann,psn,673377981,12,1194,p9,0.37933350000000016,4949.8,2
Ahadiirraann,psn,673086866,46,6914,p9,-2,4949,3
Ahadiirraann,psn,673086865,10,1092,p2,-1.178786249999989,4946.4,4
Ahadiirraann,psn,673086864,3,445,p10,1.9075000000000046,4925.6,5
Ahadiirraann,psn,671618287,8,785,p9,1.5699999999999819,4970.2,6
Ahadiirraann,psn,671470449,5,705,p9,1.3079999999999927,4968.6,7
Ahadiirraann,psn,671470447,1,230,p2,0.4930000000000018,4951.2,8
Ahadiirraann,psn,671470444,4,238,p10,-1.6794562499999983,4923.7,9
Ahadiirraann,psn,670336781,30,4454,p9,-2,4967.3,10
ExcL_p,psn,671283889,32,3229,p9,-2,4962.8,1
ExcL_p,psn,671020359,1,117,p9,-3,4964.2,2
ExcL_p,psn,670076897,58,5325,p9,-2,4967.2,3
ExcL_p,psn,669506670,9,1100,p9,-2,4964.7,4
ExcL_p,psn,669449383,37,2270,p9,-2,4965.3,5
ExcL_p,psn,667401828,28,3459,p9,-2,4964.6,6
ExcL_p,psn,662578797,12,985,p9,2.005000000000018,4961.9,7
ExcL_p,psn,662339046,7,477,p9,-2,4959.9,8
ExcL_p,psn,662270934,10,1244,p9,-2,4963.9,9
ExcL_p,psn,662146528,31,5271,p9,-2,4966.6,10
OPi_Canadiall,psn,672054338,5,540,p9,0.7419999999999937,4979.5,1
OPi_Canadiall,psn,672034336,39,3321,p9,-2,4978.8,2
OPi_Canadiall,psn,671563984,6,323,p9,-2,4981.8,3
OPi_Canadiall,psn,671458134,10,825,p9,0.8550000000000182,4983.8,4
OPi_Canadiall,psn,671373316,9,862,p9,-2,4982.9,5
OPi_Canadiall,psn,671222237,19,1010,p2,1.3898500000000014,4961.7,6
OPi_Canadiall,psn,671028907,8,605,p2,1.7400000000000002,4958.2,7
OPi_Canadiall,psn,667797883,45,3973,p9,-2,4984.3,8
OPi_Canadiall,psn,667109968,30,2448,p9,-2,4985.3,9
OPi_Canadiall,psn,667109967,12,1023,p2,-2,4956.5,10
zJKD,psn,673899483,23,1815,p2,0.39813120000002533,4990.4,1
zJKD,psn,673696781,3,605,p2,0.44799999999999274,4989.2,2
zJKD,psn,673631736,6,605,p2,0.46799999999999276,4988.8,3
zJKD,psn,668137779,8,405,p2,0.42350000000001276,4988.3,4
zJKD,psn,668045830,3,361,p2,0.30999999999999095,4987.9,5
zJKD,psn,663211131,7,383,p2,0.4480000000000064,4987.6,6
zJKD,psn,663034121,8,405,p2,0.46550000000000635,4987.2,7
zJKD,psn,660420339,4,389,p2,0.4830000000000064,4986.7,8
zJKD,psn,660420338,5,309,p10,0.20200000000000728,4990.1,9
zJKD,psn,660180226,15,806,p2,0.2822400000000016,4986.2,10
Morrissh24,psn,671813084,3,605,p2,0.7559999999999855,4981.9,1
Morrissh24,psn,671773169,11,1210,p2,0.7872000000000117,4981.1,2
Morrissh24,psn,671564417,14,1210,p2,0.852479999999996,4979.5,3
Morrissh24,psn,666858034,24,2203,p2,-2,4977.8,4
Morrissh24,psn,666858033,10,1054,p10,1.7102399999999853,4952.8,5
Morrissh24,psn,665583825,28,3005,p10,0.038227145722248224,4949.1,6
Morrissh24,psn,662636704,10,958,p2,0.8567999999999847,4976.4,7
Morrissh24,psn,662393544,8,605,p2,1.0640000000000147,4974.5,8
Morrissh24,psn,662342675,14,1210,p2,1.1097599999999876,4973.4,9
Morrissh24,psn,662342674,21,2307,p10,-2,4960.5,10
iG-Cherez,psn,673630361,12,2065,p9,-2,4956.8,1
iG-Cherez,psn,670818183,7,2020,p9,1.085184000000004,4957.7,2
iG-Cherez,psn,668353404,1,1702,p9,-3,4952.9,3
iG-Cherez,psn,667717996,36,5853,p9,-2,4957.2,4
iG-Cherez,psn,665348635,10,4024,p9,-0.14930465520573058,4945.6,5
iG-Cherez,psn,665348634,2,293,p2,-103.6265175,1128.1,6
iG-Cherez,psn,662580862,8,2796,p9,-1.5094487609600378,4943.6,7
iG-Cherez,psn,659995363,11,3213,p9,-1.1839769960664306,4946.2,8
iG-Cherez,psn,656836932,10,3135,p9,-1.4011182451199988,4947.6,9
iG-Cherez,psn,656269544,9,2230,p9,-3,4960.2,10
sR_Purple070,psn,673900296,7,289,p2,3.907999999999993,4808.5,1
sR_Purple070,psn,673891689,7,434,p2,1.476810224999997,4804.6,2
sR_Purple070,psn,673621476,12,605,p2,10.55,4799.6,3
sR_Purple070,psn,673528654,5,405,p2,7.654499999999993,4789,4
sR_Purple070,psn,673229423,3,93,p10,-2,4989.4,5
sR_Purple070,psn,673185969,0,20,p2,-5.852000000000005,4781.3,6
sR_Purple070,psn,673185968,4,138,p10,-2,4991.4,7
sR_Purple070,psn,673168183,0,19,p2,-5.69525000000001,4787.2,8
sR_Purple070,psn,673132402,3,86,p9,-2,4954.9,9
sR_Purple070,psn,673112160,0,31,p2,-5.54400000000001,4792.9,10
Jacknmt,psn,673900709,1,645,p9,1.1040000000000147,4973.5,1
Jacknmt,psn,673784500,2,778,p9,1.1520000000000075,4972.4,2
Jacknmt,psn,673632808,15,2489,p9,1.0427558399999863,4971.2,3
Jacknmt,psn,673298263,10,2295,p9,1.3971456000000035,4966.5,4
Jacknmt,psn,673061090,25,5673,p9,-2,4962.1,5
Jacknmt,psn,670632916,7,953,p9,-2,4951.3,6
Jacknmt,psn,670086604,21,2072,p9,-2,4953.4,7
Jacknmt,psn,669003201,54,9393,p9,0.03845701505418037,4948.8,8
Jacknmt,psn,661640096,3,676,p9,-3,4948.1,9
Jacknmt,psn,660233964,0,595,p9,2.06,4950.6,10
OmGITsCaL_,psn,672682759,17,483,p9,-2,4956.1,1
OmGITsCaL_,psn,672371593,18,725,p9,2.140000000000009,4959.3,2
OmGITsCaL_,psn,672193608,13,705,p9,2.255000000000018,4957.2,3
OmGITsCaL_,psn,672167266,2,171,p9,-3,4954.9,4
OmGITsCaL_,psn,672088727,17,903,p9,-2,4957.9,5
OmGITsCaL_,psn,672038552,3,229,p9,-2,4957.8,6
OmGITsCaL_,psn,671952036,7,785,p9,2.115000000000009,4959.8,7
OmGITsCaL_,psn,671915244,9,785,p9,2.225,4957.7,8
OmGITsCaL_,psn,667903024,23,1193,p9,-2,4955.5,9
OmGITsCaL_,psn,667702547,3,400,p9,1.6555000000000064,4954.4,10
AniiL115,psn,673633511,12,1221,p9,0.3752999852881703,4950.3,1
AniiL115,psn,673141443,45,2527,p9,-2,4948.3,2
AniiL115,psn,672790205,5,149,p9,0.3832500000000027,4949.3,3
AniiL115,psn,672744944,0,201,p9,-3,4948.9,4
AniiL115,psn,672715203,7,925,p9,2.5300000000000185,4951.9,5
AniiL115,psn,672639372,9,496,p9,0.3825,4949.4,6
AniiL115,psn,672475364,16,845,p9,2.5800000000000183,4951,7
AniiL115,psn,669166073,7,233,p9,-2,4948.4,8
AniiL115,psn,669140110,44,2616,p9,0.37779390918750094,4950,9
AniiL115,psn,668841387,21,1064,p9,0.3824431637812495,4949.4,10
psn(fear_brian),psn,673633869,0,17,p9,-1.38875,4948.1,1
psn(fear_brian),psn,673473893,7,1570,p9,-2,4949.5,2
psn(fear_brian),psn,673003868,44,4659,p9,0.03787445733153982,4949.5,3
psn(fear_brian),psn,670818834,15,1272,p9,1.7223500000000014,4952.5,4
psn(fear_brian),psn,670414796,5,225,p9,-2,4948.2,5
psn(fear_brian),psn,670397760,14,855,p9,-2,4950.2,6
psn(fear_brian),psn,670328260,4,223,p9,-2,4949.7,7
psn(fear_brian),psn,669287393,11,685,p9,2.5400000000000094,4951.7,8
psn(fear_brian),psn,665971264,44,5686,p9,0.03815147228275873,4949.2,9
psn(fear_brian),psn,665566737,26,1202,p9,0.3783888312761883,4949.9,10
suimu-a3,psn,673128849,22,4168,p9,0.732739770777589,4964.1,1
suimu-a3,psn,672461416,11,1504,p10,1.0036223999999994,4867.2,2
suimu-a3,psn,672461417,10,2282,p9,1.6224768000000132,4955.3,3
suimu-a3,psn,668906425,18,1853,p10,2.962887782400012,4854.8,4
suimu-a3,psn,661842328,36,4727,p10,1.245648161783106,4835.2,5
suimu-a3,psn,660015014,23,1689,p9,-2,4954.3,6
suimu-a3,psn,660015011,18,617,p10,1.6274866124999972,4784.6,7
suimu-a3,psn,658078398,0,274,p9,-3,4961.5,8
suimu-a3,psn,657978561,66,8098,p9,-2,4967.5,9
suimu-a3,psn,657290472,13,1390,p9,0.6151249999999937,4983,10
wiiNNN-,psn,673902299,4,785,p9,1.6720000000000073,4959.9,1
wiiNNN-,psn,669747501,9,1430,p9,1.5153600000000096,4958.2,2
wiiNNN-,psn,669489010,3,765,p9,1.8800000000000001,4954.9,3
wiiNNN-,psn,669285305,15,2205,p9,-2,4953,4
wiiNNN-,psn,669030112,27,2843,p9,-2,4955.8,5
wiiNNN-,psn,669030111,9,745,p10,159.92000000000002,1961.5,6
wiiNNN-,psn,668237327,64,5535,p9,0.038251333931446196,4949,7
wiiNNN-,psn,665978876,19,3349,p9,-2,4958,8
wiiNNN-,psn,665978875,18,1866,p10,24.169535135999997,1801.6,9
wiiNNN-,psn,663296025,6,1147,p9,-3,4961.6,10
ii_Gmx1,psn,673042319,0,36,p9,-3,4980.6,1
ii_Gmx1,psn,672402905,5,1805,p9,0.4193279999999959,4983.6,2
ii_Gmx1,psn,671997443,6,1929,p9,0.4654080000000022,4981.8,3
ii_Gmx1,psn,668164862,13,3919,p9,-3,4979.8,4
ii_Gmx1,psn,664942663,3,982,p9,0.21408000000000357,4978.8,5
ii_Gmx1,psn,662337580,10,2579,p9,-2,4977.7,6
ii_Gmx1,psn,662029015,20,2275,p9,1.209349999999995,4977,7
ii_Gmx1,psn,659896948,36,7223,p9,-2,4973.2,8
ii_Gmx1,psn,658728466,15,4110,p9,0.6074526597119985,4976.3,9
ii_Gmx1,psn,658224290,8,1670,p9,1.2403199999999925,4970.2,10
antoniogozan,psn,673635295,3,1399,p9,0.9192000000000008,4964.2,1
antoniogozan,psn,673462114,8,2815,p9,0.98205696,4961.7,2
antoniogozan,psn,673173261,4,785,p9,1.847999999999993,4955.6,3
antoniogozan,psn,673173258,1,709,p10,-77.2068,2115.3,4
antoniogozan,psn,670819590,1,405,p2,47.0175,3166.3,5
antoniogozan,psn,670819591,13,2835,p9,-2,4953.8,6
antoniogozan,psn,670379940,12,3181,p9,-3,4952.3,7
antoniogozan,psn,670379938,0,355,p2,0,3119.3,8
antoniogozan,psn,670009998,3,405,p10,74.9875,2075.5,9
antoniogozan,psn,670009999,0,278,p9,0,4956.5,10
Hazard-PS,psn,672886377,4,555,p10,16.761499999999987,4537.9,1
Hazard-PS,psn,672765829,4,595,p10,17.370500000000007,4521.1,2
Hazard-PS,psn,672704781,12,405,p10,18.000500000000006,4503.7,3
Hazard-PS,psn,671968482,1,92,p2,-3,4962.1,4
Hazard-PS,psn,671790815,26,605,p10,27.069999999999983,4485.7,5
Hazard-PS,psn,671790816,0,45,p2,-3,4965.1,6
Hazard-PS,psn,671651941,5,118,p2,-2,4968.1,7
Hazard-PS,psn,671527918,2,374,p10,-14.489805,4458.6,8
Hazard-PS,psn,671486595,8,745,p10,26.99000000000001,4487.2,9
Hazard-PS,psn,668227732,11,865,p9,2.094999999999982,4960.2,10
geffinXONZY,psn,672808456,22,3695,p9,-0.12070400224140486,4946.2,1
geffinXONZY,psn,671682377,2,521,p9,1.2150000000000092,4952.6,2
geffinXONZY,psn,671607334,7,1128,p9,-2,4951.4,3
geffinXONZY,psn,670820515,34,4144,p9,-2,4951,4
geffinXONZY,psn,667619081,9,244,p9,0.40875,4945.9,5
geffinXONZY,psn,667479790,5,1043,p2,-82.20331899,1264.3,6
geffinXONZY,psn,667479786,5,1108,p10,-2.008280953885543,1125,7
geffinXONZY,psn,662351948,5,899,p9,-1.1669399999999905,4947,8
geffinXONZY,psn,662351947,0,17,p2,-0.4647500000000025,1182.6,9
geffinXONZY,psn,661483628,6,677,p10,-2.61041871056971,1102.5,10
sR_RyanMatthew,psn,671421669,15,1482,p10,-2,4979.8,1
sR_RyanMatthew,psn,671260918,8,592,p10,0.39950999999999115,4980.4,2
sR_RyanMatthew,psn,668876797,2,356,p9,-3,4968.4,3
sR_RyanMatthew,psn,668597226,7,1025,p9,1.5050000000000183,4971.4,4
sR_RyanMatthew,psn,668540478,4,423,p9,0.6139999999999963,4969.9,5
sR_RyanMatthew,psn,668509805,1,183,p9,-3,4969.3,6
sR_RyanMatthew,psn,668426577,4,925,p9,1.1559999999999855,4972.3,7
sR_RyanMatthew,psn,668315409,11,685,p9,1.5199999999999818,4971.1,8
sR_RyanMatthew,psn,668238830,2,691,p9,1.267999999999993,4969.6,9
sR_RyanMatthew,psn,668155750,6,481,p9,0.6460000000000037,4968.3,10
PrOPoseid0n,psn,671334225,18,605,p2,2.3150000000000093,4956,1
PrOPoseid0n,psn,671325294,0,19,p2,-3,4953.7,2
PrOPoseid0n,psn,671280038,9,303,p2,0.8839999999999963,4956.7,3
PrOPoseid0n,psn,671218355,10,505,p2,1.6030000000000064,4955.8,4
PrOPoseid0n,psn,671161737,12,626,p2,-2,4954.2,5
PrOPoseid0n,psn,671138063,4,137,p2,-2,4954.4,6
PrOPoseid0n,psn,671130540,0,17,p2,-3,4956.4,7
PrOPoseid0n,psn,671123178,4,107,p2,-2,4959.4,8
PrOPoseid0n,psn,671099790,4,151,p2,-2,4961.4,9
PrOPoseid0n,psn,670919874,19,605,p2,1.925,4963.4,10
SmokingPurpl460,psn,673637121,22,2285,p9,-2,4948.2,1
SmokingPurpl460,psn,673246785,23,2046,p9,-2,4948.2,2
SmokingPurpl460,psn,671666290,19,1383,p9,0.3760375784946814,4950.2,3
SmokingPurpl460,psn,671473882,13,550,p9,0.4063245375000042,4946.2,4
SmokingPurpl460,psn,671405173,1,98,p9,-1.490499999999995,4944.3,5
SmokingPurpl460,psn,671343104,40,2990,p9,0.4097650524744131,4945.8,6
SmokingPurpl460,psn,671082256,11,1807,p9,-1.4411953137583373,4934.5,7
SmokingPurpl460,psn,670821087,27,2325,p9,1.231154400000014,4939.7,8
SmokingPurpl460,psn,670588876,20,2467,p9,0.5256023039999991,4930.4,9
SmokingPurpl460,psn,668165507,3,646,p2,37.438839900000005,1293.6,10
NotoriousB6700,psn,673274299,12,1111,p10,-2,4973.2,1
NotoriousB6700,psn,670648582,74,7683,p9,0.039613850085146625,4980.2,2
NotoriousB6700,psn,669725740,11,1270,p10,0.7795199999999978,4978.5,3
NotoriousB6700,psn,669522514,7,725,p10,0.9679999999999929,4976.8,4
NotoriousB6700,psn,669436539,20,1468,p10,-2,4975.8,5
NotoriousB6700,psn,665889993,37,2980,p9,-2,4979.3,6
NotoriousB6700,psn,665889991,19,1929,p10,-2,4975.9,7
